관측소명:완도
위도:34.315556
경도:126.759722
관측시간	조위(cm)	수온(℃)	염분(PSU)	유의파고(m)	유의파주기(sec)	최대파고(m)	최대파주기(sec)	풍속(m/s)	풍향(16points)	풍향(deg)	기온(℃)	기압(hPa)	시정(m)	
2021-01-02 07:50:00	85	9.60	32.70	-	-	-	-	2.7	북북서	331	3.6	1025.0	-	
2021-01-02 07:51:00	87	9.60	32.70	-	-	-	-	2.5	북북서	341	3.5	1025.2	-	
2021-01-02 07:52:00	88	9.60	32.70	-	-	-	-	2.3	북북서	335	3.6	1025.2	-	
2021-01-02 07:53:00	89	9.60	32.70	-	-	-	-	2.9	북북서	331	3.5	1025.2	-	
2021-01-02 07:54:00	91	9.60	32.70	-	-	-	-	3.5	북북서	332	3.5	1025.2	-	
2021-01-02 07:55:00	91	9.60	32.70	-	-	-	-	2.9	북북서	339	3.6	1025.2	-	
2021-01-02 07:56:00	94	9.60	32.70	-	-	-	-	3.4	북북서	329	3.5	1025.2	-	
2021-01-02 07:57:00	95	9.60	32.70	-	-	-	-	3.1	북서	325	3.6	1025.2	-	
2021-01-02 07:58:00	96	9.60	32.70	-	-	-	-	3.3	북서	321	3.7	1025.2	-	
2021-01-02 07:59:00	97	9.60	32.70	-	-	-	-	2.7	북북서	331	3.7	1025.2	-	
2021-01-02 08:00:00	97	9.60	32.70	-	-	-	-	2.4	북북서	338	3.6	1025.2	-	
2021-01-02 08:01:00	99	9.60	32.70	-	-	-	-	3.4	북북서	332	3.7	1025.2	-	
2021-01-02 08:02:00	102	9.60	32.70	-	-	-	-	3.4	북서	319	3.6	1025.2	-	
2021-01-02 08:03:00	103	9.60	32.70	-	-	-	-	3.6	서북서	300	3.6	1025.2	-	
2021-01-02 08:04:00	104	9.60	32.70	-	-	-	-	3.9	북서	321	3.5	1025.2	-	
2021-01-02 08:05:00	104	9.60	32.70	-	-	-	-	3.4	북서	322	3.5	1025.2	-	
2021-01-02 08:06:00	105	9.60	32.70	-	-	-	-	3.5	북서	322	3.6	1025.2	-	
2021-01-02 08:07:00	107	9.60	32.70	-	-	-	-	3.2	북서	319	3.7	1025.2	-	
2021-01-02 08:08:00	109	9.60	32.70	-	-	-	-	3.8	북서	315	3.5	1025.3	-	
2021-01-02 08:09:00	110	9.60	32.70	-	-	-	-	3.4	북서	324	3.6	1025.3	-	
2021-01-02 08:10:00	110	9.60	32.70	-	-	-	-	3.4	북북서	327	3.5	1025.3	-	
2021-01-02 08:11:00	111	9.60	32.70	-	-	-	-	3.6	북북서	333	3.5	1025.3	-	
2021-01-02 08:12:00	113	9.60	32.70	-	-	-	-	2.8	북서	321	3.5	1025.3	-	
2021-01-02 08:13:00	113	9.60	32.70	-	-	-	-	4.0	북서	304	3.5	1025.3	-	
2021-01-02 08:14:00	115	9.60	32.70	-	-	-	-	3.4	북서	307	3.3	1025.3	-	
2021-01-02 08:15:00	115	9.60	32.70	-	-	-	-	2.4	서북서	295	3.3	1025.5	-	
2021-01-02 08:16:00	116	9.60	32.70	-	-	-	-	2.0	서북서	296	3.4	1025.5	-	
2021-01-02 08:17:00	119	9.60	32.70	-	-	-	-	1.6	서북서	295	3.4	1025.5	-	
2021-01-02 08:18:00	120	9.60	32.70	-	-	-	-	1.7	서북서	290	3.4	1025.5	-	
2021-01-02 08:19:00	122	9.60	32.70	-	-	-	-	2.0	북서	317	3.3	1025.5	-	
2021-01-02 08:20:00	122	9.60	32.70	-	-	-	-	2.7	서북서	300	3.3	1025.5	-	
2021-01-02 08:21:00	123	9.60	32.60	-	-	-	-	1.8	서북서	301	3.3	1025.5	-	
2021-01-02 08:22:00	126	9.60	32.60	-	-	-	-	2.7	서북서	295	3.3	1025.5	-	
2021-01-02 08:23:00	128	9.60	32.60	-	-	-	-	2.4	서북서	282	3.2	1025.5	-	
2021-01-02 08:24:00	129	9.60	32.60	-	-	-	-	2.4	북서	313	3.2	1025.5	-	
2021-01-02 08:25:00	129	9.60	32.60	-	-	-	-	2.3	북서	314	3.2	1025.5	-	
2021-01-02 08:26:00	131	9.60	32.60	-	-	-	-	2.3	북서	314	3.3	1025.5	-	
2021-01-02 08:27:00	134	9.60	32.60	-	-	-	-	1.5	북북서	328	3.4	1025.5	-	
2021-01-02 08:28:00	136	9.60	32.60	-	-	-	-	3.3	북북서	334	3.4	1025.5	-	
2021-01-02 08:29:00	137	9.60	32.60	-	-	-	-	2.7	북북서	336	3.4	1025.5	-	
2021-01-02 08:30:00	137	9.60	32.60	-	-	-	-	3.1	북서	316	3.4	1025.5	-	
2021-01-02 08:31:00	139	9.60	32.60	-	-	-	-	2.4	북북서	339	3.5	1025.5	-	
2021-01-02 08:32:00	141	9.60	32.60	-	-	-	-	2.8	북서	315	3.5	1025.5	-	
2021-01-02 08:33:00	142	9.60	32.60	-	-	-	-	3.6	북서	322	3.4	1025.6	-	
2021-01-02 08:34:00	144	9.60	32.60	-	-	-	-	3.1	북서	317	3.5	1025.6	-	
2021-01-02 08:35:00	144	9.60	32.60	-	-	-	-	3.1	북북서	334	3.4	1025.6	-	
2021-01-02 08:36:00	144	9.60	32.60	-	-	-	-	3.4	북북서	331	3.4	1025.6	-	
2021-01-02 08:37:00	148	9.60	32.60	-	-	-	-	3.3	북서	317	3.5	1025.6	-	
2021-01-02 08:38:00	149	9.60	32.60	-	-	-	-	3.0	북서	324	3.5	1025.6	-	
2021-01-02 08:39:00	150	9.60	32.60	-	-	-	-	3.7	북서	316	3.5	1025.6	-	
2021-01-02 08:40:00	150	9.60	32.60	-	-	-	-	3.1	북서	326	3.6	1025.6	-	
2021-01-02 08:41:00	151	9.60	32.60	-	-	-	-	4.1	북서	319	3.5	1025.8	-	
2021-01-02 08:42:00	154	9.60	32.60	-	-	-	-	4.4	북서	314	3.5	1025.6	-	
2021-01-02 08:43:00	155	9.60	32.60	-	-	-	-	3.1	북서	316	3.5	1025.6	-	
2021-01-02 08:44:00	157	9.60	32.60	-	-	-	-	2.2	북북서	342	3.5	1025.8	-	
2021-01-02 08:45:00	157	9.60	32.60	-	-	-	-	2.4	북서	321	3.6	1025.8	-	
2021-01-02 08:46:00	158	9.60	32.60	-	-	-	-	2.7	북서	306	3.5	1025.8	-	
2021-01-02 08:47:00	161	9.60	32.60	-	-	-	-	2.4	서북서	295	3.5	1025.8	-	
2021-01-02 08:48:00	163	9.60	32.60	-	-	-	-	3.4	서북서	300	3.3	1025.8	-	
2021-01-02 08:49:00	164	9.60	32.60	-	-	-	-	3.2	서북서	298	3.4	1025.8	-	
2021-01-02 08:50:00	164	9.60	32.60	-	-	-	-	2.4	서북서	301	3.4	1025.8	-	
2021-01-02 08:51:00	166	9.60	32.60	-	-	-	-	3.1	서북서	297	3.4	1025.8	-	
2021-01-02 08:52:00	169	9.60	32.60	-	-	-	-	3.8	서북서	303	3.3	1025.8	-	
2021-01-02 08:53:00	170	9.60	32.60	-	-	-	-	3.5	서북서	295	3.3	1026.0	-	
2021-01-02 08:54:00	172	9.60	32.60	-	-	-	-	2.4	서북서	295	3.3	1026.0	-	
2021-01-02 08:55:00	172	9.60	32.50	-	-	-	-	2.4	서북서	297	3.3	1026.0	-	
2021-01-02 08:56:00	172	9.60	32.50	-	-	-	-	3.8	서북서	302	3.2	1026.0	-	
2021-01-02 08:57:00	172	9.60	32.50	-	-	-	-	2.6	서북서	287	3.2	1026.0	-	
2021-01-02 08:58:00	172	9.60	32.50	-	-	-	-	1.9	서	274	3.2	1026.0	-	
2021-01-02 08:59:00	172	9.60	32.50	-	-	-	-	2.4	서	275	3.2	1026.0	-	
2021-01-02 09:00:00	172	9.60	32.50	-	-	-	-	2.3	서북서	288	3.2	1026.0	-	
2021-01-02 09:01:00	172	9.60	32.50	-	-	-	-	2.7	서북서	294	3.2	1026.0	-	
2021-01-02 09:02:00	172	9.60	32.50	-	-	-	-	2.7	서북서	303	3.3	1026.0	-	
2021-01-02 09:03:00	172	9.60	32.50	-	-	-	-	2.6	서북서	297	3.2	1026.0	-	
2021-01-02 09:04:00	184	9.60	32.50	-	-	-	-	2.3	북서	304	3.3	1026.0	-	
2021-01-02 09:05:00	185	9.60	32.50	-	-	-	-	2.8	서	281	3.2	1026.0	-	
2021-01-02 09:06:00	185	9.60	32.50	-	-	-	-	2.6	서	281	3.3	1026.0	-	
2021-01-02 09:07:00	188	9.60	32.50	-	-	-	-	1.7	서북서	302	3.4	1026.0	-	
2021-01-02 09:08:00	190	9.60	32.50	-	-	-	-	1.7	북서	307	3.5	1026.0	-	
2021-01-02 09:09:00	191	9.60	32.50	-	-	-	-	2.2	서북서	293	3.3	1026.0	-	
2021-01-02 09:10:00	193	9.60	32.50	-	-	-	-	2.5	서북서	296	3.3	1026.1	-	
2021-01-02 09:11:00	193	9.60	32.50	-	-	-	-	2.7	북서	309	3.5	1026.0	-	
2021-01-02 09:12:00	193	9.60	32.50	-	-	-	-	3.4	북서	315	3.3	1026.1	-	
2021-01-02 09:13:00	197	9.60	32.50	-	-	-	-	3.4	북서	318	3.3	1026.1	-	
2021-01-02 09:14:00	198	9.60	32.50	-	-	-	-	2.4	북서	310	3.4	1026.1	-	
2021-01-02 09:15:00	200	9.60	32.50	-	-	-	-	3.4	북서	312	3.3	1026.1	-	
2021-01-02 09:16:00	200	9.60	32.50	-	-	-	-	3.6	북서	320	3.4	1026.1	-	
2021-01-02 09:17:00	202	9.60	32.50	-	-	-	-	3.5	북서	318	3.4	1026.1	-	
2021-01-02 09:18:00	204	9.60	32.50	-	-	-	-	2.7	북서	315	3.4	1026.1	-	
2021-01-02 09:19:00	205	9.60	32.50	-	-	-	-	3.0	북서	309	3.3	1026.1	-	
2021-01-02 09:20:00	207	9.60	32.50	-	-	-	-	3.8	북서	319	3.4	1026.1	-	
2021-01-02 09:21:00	207	9.60	32.50	-	-	-	-	3.1	북서	322	3.4	1026.1	-	
2021-01-02 09:22:00	209	9.60	32.50	-	-	-	-	3.1	서북서	297	3.3	1026.1	-	
2021-01-02 09:23:00	211	9.60	32.50	-	-	-	-	2.0	서	277	3.3	1026.3	-	
2021-01-02 09:24:00	213	9.60	32.50	-	-	-	-	2.5	북서	314	3.3	1026.3	-	
2021-01-02 09:25:00	214	9.60	32.50	-	-	-	-	2.7	북서	310	3.3	1026.3	-	
2021-01-02 09:26:00	214	9.60	32.50	-	-	-	-	2.6	북서	316	3.4	1026.3	-	
2021-01-02 09:27:00	216	9.60	32.60	-	-	-	-	2.4	북서	318	3.4	1026.3	-	
2021-01-02 09:28:00	219	9.60	32.50	-	-	-	-	3.4	서북서	297	3.3	1026.3	-	
2021-01-02 09:29:00	220	9.60	32.50	-	-	-	-	2.7	북서	306	3.3	1026.3	-	
2021-01-02 09:30:00	221	9.60	32.50	-	-	-	-	3.4	북서	312	3.1	1026.3	-	
2021-01-02 09:31:00	221	9.60	32.50	-	-	-	-	2.8	북서	319	3.4	1026.3	-	
2021-01-02 09:32:00	222	9.60	32.50	-	-	-	-	2.6	북북서	344	3.5	1026.3	-	
2021-01-02 09:33:00	225	9.60	32.50	-	-	-	-	2.7	북	4	3.5	1026.3	-	
2021-01-02 09:34:00	227	9.60	32.50	-	-	-	-	2.4	북북서	347	3.5	1026.3	-	
2021-01-02 09:35:00	228	9.60	32.50	-	-	-	-	3.5	북북서	345	3.3	1026.5	-	
2021-01-02 09:36:00	228	9.60	32.50	-	-	-	-	3.0	북북서	342	3.4	1026.5	-	
2021-01-02 09:37:00	231	9.60	32.60	-	-	-	-	3.1	북북서	335	3.3	1026.5	-	
2021-01-02 09:38:00	231	9.60	32.60	-	-	-	-	4.1	북서	324	3.3	1026.5	-	
2021-01-02 09:39:00	233	9.60	32.60	-	-	-	-	3.4	북	349	3.2	1026.5	-	
2021-01-02 09:40:00	232	9.60	32.50	-	-	-	-	2.9	북	4	3.2	1026.5	-	
2021-01-02 09:41:00	232	9.60	32.50	-	-	-	-	2.4	북북서	333	3.4	1026.5	-	
2021-01-02 09:42:00	233	9.60	32.60	-	-	-	-	2.5	북북서	335	3.4	1026.6	-	
2021-01-02 09:43:00	239	9.60	32.50	-	-	-	-	3.1	북북동	19	3.2	1026.6	-	
2021-01-02 09:44:00	240	9.60	32.50	-	-	-	-	3.4	북	6	3.3	1026.6	-	
2021-01-02 09:45:00	241	9.60	32.60	-	-	-	-	2.7	북	9	3.2	1026.6	-	
2021-01-02 09:46:00	241	9.60	32.60	-	-	-	-	3.5	북	8	3.1	1026.5	-	
2021-01-02 09:47:00	244	9.60	32.60	-	-	-	-	3.8	북	8	3.1	1026.6	-	
2021-01-02 09:48:00	244	9.60	32.50	-	-	-	-	2.9	북	355	3.4	1026.6	-	
2021-01-02 09:49:00	247	9.60	32.50	-	-	-	-	3.1	북북서	340	3.2	1026.6	-	
2021-01-02 09:50:00	249	9.60	32.50	-	-	-	-	2.9	북북서	342	3.1	1026.6	-	
2021-01-02 09:51:00	249	9.60	32.50	-	-	-	-	2.5	북북서	345	3.1	1026.6	-	
2021-01-02 09:52:00	248	9.60	32.50	-	-	-	-	2.7	북북서	337	3.2	1026.6	-	
2021-01-02 09:53:00	253	9.60	32.60	-	-	-	-	3.1	북북서	349	3.2	1026.6	-	
2021-01-02 09:54:00	254	9.60	32.50	-	-	-	-	2.8	북북서	336	3.3	1026.6	-	
2021-01-02 09:55:00	254	9.60	32.50	-	-	-	-	2.8	북북서	329	3.2	1026.6	-	
2021-01-02 09:56:00	254	9.60	32.50	-	-	-	-	3.2	북북서	339	3.2	1026.8	-	
2021-01-02 09:57:00	255	9.60	32.50	-	-	-	-	2.4	북	354	3.3	1026.8	-	
2021-01-02 09:58:00	258	9.60	32.60	-	-	-	-	1.7	북	359	3.4	1026.8	-	
2021-01-02 09:59:00	258	9.60	32.60	-	-	-	-	1.6	북	350	3.3	1026.8	-	
2021-01-02 10:00:00	260	9.60	32.60	-	-	-	-	1.3	북	1	3.3	1026.8	-	
2021-01-02 10:01:00	260	9.60	32.60	-	-	-	-	2.0	북	355	3.2	1026.8	-	
2021-01-02 10:02:00	262	9.60	32.60	-	-	-	-	2.4	북북서	348	3.2	1026.8	-	
2021-01-02 10:03:00	264	9.60	32.60	-	-	-	-	2.1	북북서	343	3.2	1026.8	-	
2021-01-02 10:04:00	265	9.60	32.60	-	-	-	-	3.0	북서	325	3.1	1026.8	-	
2021-01-02 10:05:00	266	9.60	32.60	-	-	-	-	2.8	북북서	328	3.0	1026.6	-	
2021-01-02 10:06:00	266	9.60	32.60	-	-	-	-	3.8	북북서	332	3.0	1026.8	-	
2021-01-02 10:07:00	266	9.60	32.60	-	-	-	-	3.5	북북서	338	2.9	1026.8	-	
2021-01-02 10:08:00	270	9.60	32.60	-	-	-	-	4.0	북북서	327	3.2	1026.8	-	
2021-01-02 10:09:00	272	9.60	32.60	-	-	-	-	4.5	북북서	332	3.0	1026.8	-	
2021-01-02 10:10:00	274	9.60	32.60	-	-	-	-	3.8	북북서	341	3.1	1026.8	-	
2021-01-02 10:11:00	275	9.60	32.60	-	-	-	-	3.5	북북서	329	3.1	1026.8	-	
2021-01-02 10:12:00	275	9.60	32.60	-	-	-	-	3.8	북북서	331	3.1	1026.8	-	
2021-01-02 10:13:00	276	9.60	32.60	-	-	-	-	3.2	북북서	339	3.1	1026.9	-	
2021-01-02 10:14:00	278	9.60	32.60	-	-	-	-	3.1	북북서	340	3.1	1026.9	-	
2021-01-02 10:15:00	279	9.60	32.60	-	-	-	-	3.4	북북서	339	3.0	1026.9	-	
2021-01-02 10:16:00	280	9.60	32.60	-	-	-	-	3.9	북북서	341	2.9	1026.9	-	
2021-01-02 10:17:00	280	9.60	32.60	-	-	-	-	2.6	북	356	3.0	1026.9	-	
2021-01-02 10:18:00	282	9.60	32.60	-	-	-	-	1.5	북	360	3.0	1026.9	-	
2021-01-02 10:19:00	283	9.60	32.60	-	-	-	-	2.2	북	350	3.0	1026.8	-	
2021-01-02 10:20:00	284	9.60	32.60	-	-	-	-	3.0	북북서	342	2.9	1026.9	-	
2021-01-02 10:21:00	285	9.60	32.60	-	-	-	-	2.9	북북서	336	3.1	1026.9	-	
2021-01-02 10:22:00	285	9.60	32.60	-	-	-	-	3.1	북북서	338	3.1	1026.9	-	
2021-01-02 10:23:00	288	9.70	32.50	-	-	-	-	3.0	북북서	340	3.1	1026.9	-	
2021-01-02 10:24:00	289	9.70	32.50	-	-	-	-	2.0	북	351	3.0	1026.9	-	
2021-01-02 10:25:00	290	9.70	32.50	-	-	-	-	1.8	북북서	347	2.9	1026.9	-	
2021-01-02 10:26:00	291	9.70	32.50	-	-	-	-	2.0	북북서	347	2.9	1026.9	-	
2021-01-02 10:27:00	291	9.70	32.50	-	-	-	-	2.4	북북서	342	3.0	1026.9	-	
2021-01-02 10:28:00	294	9.70	32.50	-	-	-	-	2.7	북북서	335	2.9	1026.9	-	
2021-01-02 10:29:00	295	9.70	32.50	-	-	-	-	3.4	북서	326	3.1	1027.1	-	
2021-01-02 10:30:00	296	9.70	32.50	-	-	-	-	2.7	북북서	348	3.0	1027.1	-	
2021-01-02 10:31:00	297	9.70	32.50	-	-	-	-	2.7	북북서	337	2.8	1027.1	-	
2021-01-02 10:32:00	297	9.70	32.50	-	-	-	-	3.0	북북서	338	2.9	1027.1	-	
2021-01-02 10:33:00	300	9.70	32.50	-	-	-	-	3.2	북북서	339	2.9	1027.1	-	
2021-01-02 10:34:00	301	9.70	32.50	-	-	-	-	3.3	북북서	340	2.7	1027.1	-	
2021-01-02 10:35:00	302	9.70	32.50	-	-	-	-	2.8	북북서	343	2.8	1027.1	-	
2021-01-02 10:36:00	303	9.70	32.50	-	-	-	-	3.5	북북서	341	2.7	1027.1	-	
2021-01-02 10:37:00	303	9.70	32.50	-	-	-	-	2.6	북북서	342	2.8	1026.9	-	
2021-01-02 10:38:00	304	9.70	32.50	-	-	-	-	2.7	북북서	346	2.7	1026.9	-	
2021-01-02 10:39:00	307	9.70	32.50	-	-	-	-	3.0	북북서	336	2.9	1026.9	-	
2021-01-02 10:40:00	308	9.70	32.50	-	-	-	-	3.5	북북서	334	2.9	1026.8	-	
2021-01-02 10:41:00	309	9.70	32.50	-	-	-	-	4.0	북북서	332	2.8	1026.9	-	
2021-01-02 10:42:00	309	9.70	32.50	-	-	-	-	3.3	북북서	339	2.9	1026.9	-	
2021-01-02 10:43:00	310	9.70	32.50	-	-	-	-	3.2	북북서	330	3.0	1026.9	-	
2021-01-02 10:44:00	312	9.70	32.50	-	-	-	-	2.6	북북서	342	3.0	1026.9	-	
2021-01-02 10:45:00	314	9.70	32.50	-	-	-	-	2.4	북북서	345	3.0	1026.9	-	
2021-01-02 10:46:00	314	9.70	32.50	-	-	-	-	2.0	북북서	349	3.0	1026.9	-	
2021-01-02 10:47:00	314	9.70	32.50	-	-	-	-	1.8	북	355	3.1	1026.9	-	
2021-01-02 10:48:00	315	9.70	32.50	-	-	-	-	1.9	북	359	3.2	1026.9	-	
2021-01-02 10:49:00	317	9.70	32.50	-	-	-	-	1.9	북	350	3.2	1026.9	-	
2021-01-02 10:50:00	318	9.70	32.50	-	-	-	-	1.7	북북서	349	3.1	1026.9	-	
2021-01-02 10:51:00	319	9.70	32.50	-	-	-	-	2.2	북북서	341	3.0	1026.9	-	
2021-01-02 10:52:00	319	9.70	32.50	-	-	-	-	2.7	북북서	338	3.0	1026.9	-	
2021-01-02 10:53:00	321	9.70	32.50	-	-	-	-	2.7	북북서	347	3.0	1026.8	-	
2021-01-02 10:54:00	323	9.70	32.50	-	-	-	-	2.4	북북서	347	3.3	1026.9	-	
2021-01-02 10:55:00	324	9.70	32.50	-	-	-	-	2.4	북북서	348	3.2	1026.9	-	
2021-01-02 10:56:00	325	9.70	32.50	-	-	-	-	2.3	북북서	342	3.2	1026.8	-	
2021-01-02 10:57:00	325	9.70	32.50	-	-	-	-	1.9	북북서	335	3.2	1026.8	-	
2021-01-02 10:58:00	326	9.70	32.50	-	-	-	-	1.7	북북서	341	3.2	1026.8	-	
2021-01-02 10:59:00	328	9.70	32.50	-	-	-	-	1.8	북	8	3.5	1026.8	-	
2021-01-02 11:00:00	328	9.70	32.50	-	-	-	-	1.7	북	355	3.4	1026.8	-	
2021-01-02 11:01:00	329	9.70	32.50	-	-	-	-	2.0	북	5	3.3	1026.8	-	
2021-01-02 11:02:00	329	9.70	32.50	-	-	-	-	2.5	북북동	19	3.2	1026.8	-	
2021-01-02 11:03:00	330	9.70	32.50	-	-	-	-	2.3	북북동	15	3.2	1026.8	-	
2021-01-02 11:04:00	333	9.70	32.50	-	-	-	-	2.3	북	3	3.4	1026.8	-	
2021-01-02 11:05:00	334	9.70	32.50	-	-	-	-	2.7	북북서	341	3.2	1026.6	-	
2021-01-02 11:06:00	335	9.70	32.50	-	-	-	-	2.0	북북서	333	3.2	1026.6	-	
2021-01-02 11:07:00	335	9.70	32.50	-	-	-	-	2.3	북	2	3.3	1026.6	-	
2021-01-02 11:08:00	336	9.70	32.50	-	-	-	-	2.7	북	11	3.2	1026.6	-	
2021-01-02 11:09:00	337	9.70	32.50	-	-	-	-	1.3	북	8	3.2	1026.6	-	
2021-01-02 11:10:00	338	9.70	32.50	-	-	-	-	1.1	북	6	3.4	1026.6	-	
2021-01-02 11:11:00	339	9.70	32.50	-	-	-	-	1.1	북	7	3.5	1026.6	-	
2021-01-02 11:12:00	339	9.70	32.50	-	-	-	-	2.0	북	355	3.5	1026.5	-	
2021-01-02 11:13:00	340	9.70	32.50	-	-	-	-	2.3	북	9	3.5	1026.6	-	
2021-01-02 11:14:00	340	9.70	32.50	-	-	-	-	3.3	북북서	329	3.4	1026.6	-	
2021-01-02 11:15:00	342	9.70	32.50	-	-	-	-	2.4	북	349	3.4	1026.5	-	
2021-01-02 11:16:00	342	9.70	32.50	-	-	-	-	2.0	북북서	345	3.4	1026.5	-	
2021-01-02 11:17:00	342	9.70	32.50	-	-	-	-	2.0	북북서	328	3.5	1026.5	-	
2021-01-02 11:18:00	343	9.70	32.50	-	-	-	-	2.2	북	355	3.5	1026.5	-	
2021-01-02 11:19:00	345	9.70	32.50	-	-	-	-	3.4	북북서	344	3.4	1026.5	-	
2021-01-02 11:20:00	345	9.70	32.50	-	-	-	-	2.0	북	356	3.4	1026.5	-	
2021-01-02 11:21:00	346	9.70	32.50	-	-	-	-	1.8	북	350	3.4	1026.5	-	
2021-01-02 11:22:00	346	9.70	32.50	-	-	-	-	2.1	북	359	3.3	1026.5	-	
2021-01-02 11:23:00	347	9.70	32.50	-	-	-	-	1.7	북북서	348	3.4	1026.5	-	
2021-01-02 11:24:00	348	9.70	32.50	-	-	-	-	2.4	북북동	16	3.5	1026.5	-	
2021-01-02 11:25:00	349	9.70	32.50	-	-	-	-	1.7	북	9	3.6	1026.5	-	
2021-01-02 11:26:00	350	9.70	32.50	-	-	-	-	3.4	북북서	346	3.7	1026.5	-	
2021-01-02 11:27:00	351	9.70	32.50	-	-	-	-	3.4	북북서	345	3.5	1026.5	-	
2021-01-02 11:28:00	351	9.70	32.50	-	-	-	-	3.6	북북서	344	3.3	1026.5	-	
2021-01-02 11:29:00	353	9.70	32.50	-	-	-	-	2.3	북	6	3.4	1026.5	-	
2021-01-02 11:30:00	354	9.70	32.50	-	-	-	-	3.4	북북동	15	3.4	1026.5	-	
2021-01-02 11:31:00	355	9.70	32.50	-	-	-	-	3.0	북	4	3.6	1026.5	-	
2021-01-02 11:32:00	355	9.70	32.50	-	-	-	-	4.2	북북동	13	3.5	1026.5	-	
2021-01-02 11:33:00	355	9.70	32.50	-	-	-	-	4.5	북북동	19	3.5	1026.5	-	
2021-01-02 11:34:00	356	9.70	32.50	-	-	-	-	3.8	북북동	14	3.5	1026.5	-	
2021-01-02 11:35:00	357	9.70	32.50	-	-	-	-	3.4	북북동	13	3.7	1026.5	-	
2021-01-02 11:36:00	357	9.70	32.50	-	-	-	-	4.0	북	355	3.6	1026.5	-	
2021-01-02 11:37:00	357	9.70	32.50	-	-	-	-	2.9	북북서	340	3.8	1026.5	-	
2021-01-02 11:38:00	357	9.70	32.50	-	-	-	-	4.1	북	0	3.7	1026.5	-	
2021-01-02 11:39:00	358	9.70	32.50	-	-	-	-	4.5	북	10	3.6	1026.5	-	
2021-01-02 11:40:00	359	9.70	32.50	-	-	-	-	3.9	북	7	3.7	1026.3	-	
2021-01-02 11:41:00	360	9.70	32.50	-	-	-	-	4.6	북북동	15	3.9	1026.3	-	
2021-01-02 11:42:00	360	9.70	32.50	-	-	-	-	4.7	북	1	3.7	1026.3	-	
2021-01-02 11:43:00	360	9.70	32.50	-	-	-	-	3.8	북	354	3.7	1026.3	-	
2021-01-02 11:44:00	361	9.70	32.50	-	-	-	-	4.3	북북동	12	3.8	1026.3	-	
2021-01-02 11:45:00	362	9.70	32.50	-	-	-	-	4.2	북북동	12	3.8	1026.3	-	
2021-01-02 11:46:00	362	9.70	32.50	-	-	-	-	4.8	북북동	16	3.6	1026.3	-	
2021-01-02 11:47:00	363	9.70	32.50	-	-	-	-	5.0	북북동	20	3.6	1026.3	-	
2021-01-02 11:48:00	363	9.70	32.50	-	-	-	-	4.5	북북동	23	3.8	1026.3	-	
2021-01-02 11:49:00	363	9.70	32.50	-	-	-	-	4.3	북북동	13	3.8	1026.3	-	
2021-01-02 11:50:00	363	9.70	32.50	-	-	-	-	3.5	북	6	3.7	1026.3	-	
2021-01-02 11:51:00	364	9.70	32.50	-	-	-	-	4.8	북	1	3.6	1026.3	-	
2021-01-02 11:52:00	364	9.70	32.50	-	-	-	-	4.2	북	1	3.8	1026.3	-	
2021-01-02 11:53:00	364	9.70	32.50	-	-	-	-	4.1	북	6	3.5	1026.3	-	
2021-01-02 11:54:00	365	9.70	32.50	-	-	-	-	3.9	북북동	16	3.8	1026.3	-	
2021-01-02 11:55:00	366	9.70	32.50	-	-	-	-	3.9	북북동	14	3.7	1026.3	-	
2021-01-02 11:56:00	366	9.70	32.50	-	-	-	-	4.4	북북동	13	3.6	1026.3	-	
2021-01-02 11:57:00	367	9.70	32.50	-	-	-	-	4.1	북북동	22	3.6	1026.1	-	
2021-01-02 11:58:00	367	9.70	32.50	-	-	-	-	4.5	북	8	3.8	1026.3	-	
2021-01-02 11:59:00	368	9.70	32.50	-	-	-	-	4.2	북	10	3.8	1026.3	-	
2021-01-02 12:00:00	368	9.70	32.50	-	-	-	-	4.3	북	3	3.8	1026.1	-	
2021-01-02 12:01:00	368	9.70	32.50	-	-	-	-	4.7	북	7	3.7	1026.1	-	
2021-01-02 12:02:00	369	9.70	32.50	-	-	-	-	4.6	북	8	3.8	1026.1	-	
2021-01-02 12:03:00	369	9.70	32.50	-	-	-	-	4.8	북	7	3.7	1026.1	-	
2021-01-02 12:04:00	370	9.70	32.50	-	-	-	-	5.2	북	8	3.8	1026.3	-	
2021-01-02 12:05:00	370	9.70	32.50	-	-	-	-	4.6	북북동	14	3.6	1026.1	-	
2021-01-02 12:06:00	371	9.70	32.50	-	-	-	-	3.9	북	8	3.8	1026.1	-	
2021-01-02 12:07:00	371	9.70	32.50	-	-	-	-	4.6	북	11	4.0	1026.1	-	
2021-01-02 12:08:00	371	9.70	32.50	-	-	-	-	4.6	북	8	4.0	1026.1	-	
2021-01-02 12:09:00	371	9.70	32.50	-	-	-	-	5.6	북	5	3.9	1026.1	-	
2021-01-02 12:10:00	372	9.70	32.50	-	-	-	-	4.5	북	358	3.9	1026.1	-	
2021-01-02 12:11:00	372	9.70	32.50	-	-	-	-	4.3	북	356	4.1	1026.1	-	
2021-01-02 12:12:00	372	9.70	32.50	-	-	-	-	3.9	북	349	4.1	1026.1	-	
2021-01-02 12:13:00	372	9.70	32.50	-	-	-	-	4.1	북북서	347	3.9	1026.1	-	
2021-01-02 12:14:00	372	9.70	32.50	-	-	-	-	3.7	북북서	347	3.9	1026.1	-	
